chembl_id,pref_name,MeanByChembl_id,ACVR1,ASXL1,ATG7,BCL10,BUB1B,CASP8,CCNE1,CDKN2A,CDKN2C,DNM2,HRAS,JAG1,MARK3,MUTYH,NBN,PPP2R1A,PREX2,RB1,SETD2,SMARCA4,TPR,TSC1,VAV1
CHEMBL130,CHLORAMPHENICOL,34.991504854128245,37.37898264023819,37.68270484600291,32.04233956113165,55.100238414155335,20.24909475430131,35.98416166936183,52.39851379652229,54.57677763778802,28.93209647064227,26.693333345215148,42.6466268693354,25.11313770748129,26.14437500526301,24.49534636603115,40.754681999264925,29.74362908391336,48.10148859174144,33.38214279795409,28.62194744571727,39.61252347078008,31.37163672277523,26.41827746673729,27.36055498259605
CHEMBL142703,VILDAGLIPTIN,35.125833287797285,47.35667181169156,0.1185155601749931,0.1100599215215039,139.26933282620712,0.0949517298486925,206.4241388415377,143.03011167241934,139.7864856071129,117.86411593652936,0.1026211058485049,12.406088630902312,0.1001894944432486,0.1017249412080875,0.0993573517863877,0.1246662850579241,0.1074476260764715,0.1427862061516103,0.1118439269806648,0.1057164132094554,0.1221317597310585,0.1093373617886678,0.102173989657843,0.1036966194520058
CHEMBL86304,MOCLOBEMIDE,35.1423376525023,3.563184119839371,28.207285860085573,35.338123441100734,27.03218312967524,70.9555897649662,58.24964231468588,30.038716974572928,27.521420770965364,3.2389244126770858,48.34990970373019,4.265343249528852,53.27500406080992,50.15468083589258,55.178744785881634,24.090919465322635,39.45682353235812,15.924495345079372,33.40856447104626,42.4743224545776,25.68390928815567,36.378874378956034,49.27589705719832,46.21120659044728
CHEMBL2338329,ROXADUSTAT,35.181292580322726,20.45435221215625,37.5950615238012,39.7459535726933,24.46596826987377,48.38357445703844,19.957847863462444,24.20839530908502,24.40959828685345,20.972239923332456,43.100305399513054,20.35928152786476,44.30030642253756,43.53540569759854,44.75141418394266,36.237406543267255,40.86653714107212,32.28037530247247,39.20132014241904,41.64763369863993,36.76937434537263,40.02949838373997,43.31641812737209,42.58146101331415
CHEMBL2104537,AMOPROXAN,35.23534140661707,12.355032530513226,37.868422827330285,42.14731335660606,12.22293362886624,62.88727253290477,17.695884086173667,11.90875824671287,12.173904318609624,12.247123351699528,49.25488794910808,13.4612361113109,52.22016852166419,50.27250865289248,53.38997876027882,34.81546057735363,44.51003466800704,27.107909112618383,40.99971011235351,46.154478340621765,36.08467122435476,42.7535403935384,49.73455185841264,48.14707119026178
CHEMBL1428,NIMODIPINE,35.263017270683804,14.195872328522178,33.68945245556704,37.63960780447491,31.94488731197659,54.29664222322207,27.788434989317672,31.579221190641288,32.05261352482307,18.00821420617195,43.85124625969761,16.149579221121005,46.08960151281413,44.65554014274198,46.95402372252173,31.24009274750784,39.767883330987054,25.70201262141285,36.61839868845757,41.27117991873183,32.20239836990765,38.17815090257973,44.25047541430109,42.9238683382284
CHEMBL742,KETAMINE,35.31132934290741,8.006646210096239,41.29517241159155,45.25464886497071,10.234942934262689,57.61493899344906,8.221179192966188,10.077064714774114,10.204877558405688,6.318390759910535,50.75401167228888,9.786069825455805,52.64524964349388,51.44122192809552,53.26363435881744,38.63791005285417,47.22844928100269,31.922756186861,44.23140039906466,48.46975006605042,39.72733896197328,45.79295304218248,51.096001616862814,49.93596621144075
CHEMBL1371770,PIRIBEDIL,35.35494611389077,2.4167082316427746,40.13138162780534,44.903847591822256,8.812425202286462,65.81084770990054,12.42324291467742,9.439014727087253,8.916926084814019,1.556287599389732,52.61355781077721,3.664415912862231,55.71055785188148,53.72582363971536,56.81178784206696,37.15613465540708,47.480317596830446,30.33621236853522,43.66933937033837,49.20796127799439,38.32414000405968,45.56653501412212,53.16462887871235,51.32166670675892
CHEMBL973,TERIFLUNOMIDE,35.4281412712844,9.227950923208589,38.77859302110459,43.58940058712587,8.916553475846793,63.9983769653529,14.930143243774015,9.455672482465292,9.006157480458478,7.028197696907685,51.4869902616899,11.310619948281,54.39160114376568,52.51920448122591,55.52046368388094,35.75335208844799,46.222774559067766,28.80849740302663,42.33583352906419,48.06849394746252,36.95147787152749,44.26090757846384,51.99895389556108,50.2870329718321
CHEMBL897,PROBENECID,35.61394676904342,137.43484771589894,19.2371595436397,14.897723180221767,46.9259590619246,9.611505199877817,35.297738112304174,47.1090531693454,46.81174132947921,106.2268503742326,11.764492188903848,131.53399002856102,11.139306653553204,11.527984609232089,10.965269210837937,24.817268910216377,13.000081159210202,52.31656312912939,16.013970151987206,12.578611154593686,21.884467226773697,14.32804898209141,11.646032332138882,12.052112263845462
CHEMBL818,IOBENGUANE,35.64186377232241,20.998898778264103,35.68606848030233,37.34738799032995,36.428021219036985,43.24848639286656,31.86535800725289,35.96696972151874,36.35616444814383,29.12390061153121,39.98232931201207,18.445769887830764,40.65238369554656,40.24537235739271,40.89113561778928,34.604306625964355,38.2277623773371,31.63927690995482,36.908805831133016,38.82750366789837,35.039179279355615,37.57597259912304,40.126978687005625,39.57483426582563
CHEMBL2105827,"GLYCEROL, IODINATED",35.67373881812472,11.196653473238667,34.0196042588738,39.103658340622616,32.76168062445321,48.59211580931273,46.02603889474707,32.20859590423941,32.65684751775656,18.656040931579632,44.21263679133485,8.997496051314732,45.06498879588716,44.52911533698558,45.45950317217415,30.82584348904044,41.66652305072909,23.336157739665317,37.78031517328839,43.3153599348646,32.06754960902536,39.774002647686544,44.35686588192058,43.88839938812812
CHEMBL288470,AMINOPYRINE,35.684139559448546,7.950058029726954,24.25164781609089,26.756938158563315,59.09061794250592,37.90924715839244,157.34536239421965,66.06538930907911,59.76928846637984,8.690041984934119,30.754648896129577,9.271421683723142,32.2346827854516,31.287901989784377,32.79857395863224,22.72804930366627,28.08975668892928,19.05902637720545,26.11074733815231,29.015656662220387,23.308609446823112,27.09560823718471,31.01917902661169,30.132756212910248
CHEMBL435966,NIMORAZOLE,35.75347876145042,8.828802027564354,40.3018154318999,44.398728689018,9.463846078695209,61.29912167638861,18.120887472164625,10.19840214312788,9.585538683972256,6.200469371091399,50.85467404982165,11.968655580857696,53.23314449273734,51.68517785747695,54.10921580469683,37.79019375912786,46.60542731451994,31.32376665555291,43.31129448832068,48.10515835188116,38.80624216388216,44.98692961587843,51.26707973527083,49.88544006941282
CHEMBL1484,NICARDIPINE,35.76181024678118,8.879504297329717,19.43799017742389,21.035578489545472,110.0006706904181,27.32497655566985,105.41131569822087,113.57414567445522,110.60872729970964,15.189354658294036,23.550572130190066,7.804540575334967,24.467792881527487,23.88063156144052,24.82425803986714,18.454626377956384,21.877855695164616,16.130894912202656,20.624875782961315,22.46678856737812,18.84662832410778,21.25095760700809,23.71456518370656,23.164384496054737
CHEMBL1204187,GEPIRONE HYDROCHLORIDE,35.931051335083076,4.120885425602566,47.10029130936488,50.60867291749378,1.5642365806647949,59.68944381846402,2.386794670088584,1.5315763926598926,1.558677328649559,2.8546981115300123,53.48988532500084,5.547657376640687,54.07578514873268,53.75569715748431,54.26991039473659,43.912031300828176,51.75402709889519,32.939531922566545,49.98635071507028,52.37013519398748,45.21827712771135,50.92868110854261,53.65819171199299,53.09274257020287
CHEMBL431770,ISTRADEFYLLINE,36.056897424945525,37.458174547687584,33.021402476311,34.45694822109113,39.495094359557896,38.452917206732245,44.30239500798149,39.5060477923143,39.50157801860987,44.24945129802273,35.19963167237329,34.22983098516829,34.877634554106024,35.14343511538693,34.71710244365232,32.18977234177403,34.978006551009,30.69418056925168,34.10335540085112,35.18875618125322,32.51180379673725,34.630033275331115,35.19819850973745,35.2028904488071
