chembl_id,pref_name,MeanByChembl_id,ACVR1,ASXL1,ATG7,BCL10,BUB1B,CASP8,CCNE1,CDKN2A,CDKN2C,DNM2,HRAS,JAG1,MARK3,MUTYH,NBN,PPP2R1A,PREX2,RB1,SETD2,SMARCA4,TPR,TSC1,VAV1
CHEMBL1691,BETAXOLOL HYDROCHLORIDE,5.907883566124035,6.440476777204364,5.975827949692016,5.915101099759249,5.677253859808868,5.793027944237205,5.286237181262006,5.619950954227527,5.667740711026212,6.2637289703130845,5.854351913685022,6.39250293337314,5.834614023879671,5.846266137408965,5.8297484677314655,6.017264656388462,5.894779864392747,6.137311830812758,5.929175381695453,5.882497871674259,6.000406918957221,5.908311750360478,5.850165934640761,5.864578888321863
CHEMBL70046,SORIVUDINE,5.907714292970821,6.470052469281823,5.959355929503626,5.995643643723455,5.145845039320907,6.093745326494398,4.986869227684441,5.08830397463124,5.136113740889983,6.06256821450805,6.033024386332393,6.835739451542256,6.044175425754918,6.036818645295787,6.04808313370348,5.943729797605807,6.010536359109683,5.969287974005928,5.987011888389566,6.017666381199359,5.94981183585832,6.000117340189909,6.035019980971029,6.027908572332571
CHEMBL1200562,HYDROCORTISONE VALERATE,5.906620161431249,5.130137985443921,6.291018918947651,6.358340095844058,4.849141787419612,6.319814951720652,5.128806193009321,4.85645464013387,4.850069854097307,5.071488489734263,6.3410272362637405,5.193264481507622,6.336421337760016,6.339320406053927,6.334734086574202,6.196669335673094,6.349445646546458,5.939661920909519,6.34296568760714,6.346377789150227,6.238304298891819,6.355673881824877,6.340225624720253,6.342899063085189
CHEMBL566315,OBETICHOLIC ACID,5.9065505263858835,6.357918850176197,5.63553348411587,5.609222719349404,6.830930573353007,5.5106663564988505,6.744079511968601,6.823445499681361,6.831701216767032,6.421236459850272,5.568991605888303,6.270423018841623,5.554309222500829,5.563580582552174,5.549300342778251,5.654470157913572,5.595754770586605,5.730714949058956,5.616010300470309,5.587317572351565,5.647010258934697,5.605711291777258,5.566265386755759,5.576067974704845
CHEMBL1452696,FEPRAZONE,5.906025456101054,7.4094985036455965,5.349307092434008,5.324808905547084,7.241578556430187,5.226527370303755,6.974578370779713,7.223490935209763,7.23881529652972,7.676555181120515,5.286976972880638,7.100522286549654,5.273750533647384,5.282139802245539,5.268684603696824,5.364266443975595,5.31171229513607,5.394269465992782,5.331399742488623,5.302919393848268,5.35813759289327,5.321404319184926,5.284564948804643,5.292676876979661
CHEMBL53292,ISOXICAM,5.905447074464093,6.176050122219417,6.120299136400133,6.089257251136879,5.084861509895854,5.936089255082868,4.997873220842349,5.079067700935441,5.083854987521278,5.824300775896438,6.036441536774124,6.477660182330178,6.018400821450767,6.02984274258219,6.0117464195733215,6.143581748588495,6.074372027664765,6.184966849491443,6.097057264403122,6.061739357525343,6.135014605197145,6.085360478590906,6.033157937844877,6.044286780726825
CHEMBL1534,RIBOFLAVIN,5.905121898482929,6.042750566064232,5.833428253969872,5.760076365412683,6.270134254412801,5.639646498431359,6.795284325195754,6.34615454406969,6.283129235380168,6.064919186464053,5.679273233131434,6.064924863566674,5.655751507895372,5.670583543430632,5.647572571295972,5.882853202457998,5.726357167859958,5.990579947387041,5.779220206922433,5.7076929949880775,5.862701814833853,5.750518730481616,5.675047514368824,5.689203137086847
CHEMBL1447,LINCOMYCIN,5.9045704497006,5.777198320783953,5.8292490688353045,5.899859382162696,5.941279802089328,5.900601035126449,6.191350286052792,5.940723725234211,5.941180406259827,5.818526790261571,5.972054258592217,5.73978081660886,5.996032850988409,5.980403322135743,5.986032960456419,5.791547802596404,5.928958255787003,5.69127751315776,5.879448709163095,5.943955671836329,5.806824513481246,5.910484126252051,5.976215667880872,5.962135057371254
CHEMBL1655,TOREMIFENE,5.904291146772279,5.9676119723246925,5.994687563801678,5.992247200746204,5.419321496120677,6.206225644395761,5.093679353208288,5.397517513230204,5.416268145582989,5.971752720682496,6.0441744020151,5.946766861373679,6.077465769391595,6.054662802574288,6.090672292232047,6.007369326918686,6.007968400846115,6.022529564132535,5.984817967428209,6.02014559983425,6.0021663554335385,5.996515730446614,6.048389604177773,6.035740088865
CHEMBL454950,TETRACYCLINE HYDROCHLORIDE,5.904252779795958,5.888762042546934,5.8354431600641465,5.867223208269051,6.044813308728135,5.911112051028867,5.990430900176419,6.037984545346411,6.043660205425223,5.915071132102789,5.898499855685783,5.947008277835968,5.899565941104255,5.898663281787472,5.900794708086366,5.814885440799928,5.888131511886947,5.767043566337835,5.858755111704991,5.898143128893204,5.822637105626635,5.87224921236675,5.898536151915657,5.898400087587259
